language_group,source_file,docid,title,country,incomegroup,year,link,rag_complete,bb_info,bb_info_conf,bb_info_evidence,bb_info_stage,bb_structped,bb_structped_conf,bb_structped_evidence,bb_structped_stage,bb_targeted,bb_targeted_conf,bb_targeted_evidence,bb_targeted_stage,bb_parentstim,bb_parentstim_conf,bb_parentstim_evidence,bb_parentstim_stage,bb_preprimary,bb_preprimary_conf,bb_preprimary_evidence,bb_preprimary_stage,bb_travel,bb_travel_conf,bb_travel_evidence,bb_travel_stage,bb_merit,bb_merit_conf,bb_merit_evidence,bb_merit_stage,bb_deworm,bb_deworm_conf,bb_deworm_evidence,bb_deworm_stage
English,nep_counted_llm_rag_full.dta,107.0,Labor Management Procedures (LMP) for Learning Environment - Foundation of Quality Education (P177475),Tajikistan,Lower middle income,2022,http://planipolis.iiep.unesco.org/en/2022/labor-management-procedures-lmp-learning-environment-foundation-quality-education-p177475,1,0,0.9,,triage,0,0.8,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,222.0,Basic education master plan (BEMP): medium term strategic and programme framework 2000-2005,Tanzania UR,Lower middle income,2001,http://planipolis.iiep.unesco.org/en/2001/basic-education-master-plan-bemp-medium-term-strategic-and-programme-framework-2000-2005-3898,1,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,1.0,,triage,1,0.95,objectives to improve the teaching competencies of pre primary teachers activities i conduct survey to establish training needs of pre primary school teachers ii develop a consolidated training programmes for pre primary teachers iii conduct training for pre primary schools teachers iv to evaluate curriculum implementation,verify,0,0.9,,triage,0,0.2,the psle is used for selection to secondary education,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,91.0,Education sector development plan: primary education development plan (2002-2006),Tanzania UR,Lower middle income,2001,http://planipolis.iiep.unesco.org/en/2001/education-sector-development-plan-primary-education-development-plan-2002-2006-3684,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.8,,triage,1,0.95,the government will establish scholarships from the national education fund to pay for the education of disadvantaged children including aids orphans,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,445.0,Teacher Education Master Plan (TEMP): Medium Term Strategic and Programme Framework 2000-2005,Tanzania UR,Lower middle income,2001,http://planipolis.iiep.unesco.org/en/2001/teacher-education-master-plan-temp-medium-term-strategic-and-programme-framework-2000-2005-5325,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,0.1,there are poor transport and communication facilities such as vehicles telephones and computers this reduces efficiency of colleges and trcs,verify,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,343.0,Education Sector Development Programme: Adult and Non-Formal Education Sub-Sector Medium Term Strategy 2003/04-2007/08,Tanzania UR,Lower middle income,2003,http://planipolis.iiep.unesco.org/en/2003/education-sector-development-programme-adult-and-non-formal-education-sub-sector-medium-term,1,0,0.9,,triage,0,0.9,,triage,0,0.4,the three groups will be attended through accelerated adult and non formal education modalities catering for their specific needs,verify,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,257.0,Education Sector Development Programme: Secondary Education Development Plan (SEDP) 2004-2009: final document,Tanzania UR,Lower middle income,2004,http://planipolis.iiep.unesco.org/en/2004/education-sector-development-programme-secondary-education-development-plan-sedp-2004-2009,1,0,0.9,,triage,0,0.9,,triage,0,0.2,,verify,0,1.0,,triage,0,1.0,,triage,0,0.9,,triage,1,0.95,ii giving scholarship to children from poor families,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,394.0,TCU strategic plan for 2005/06 - 2009/2010,Tanzania UR,Lower middle income,2005,http://planipolis.iiep.unesco.org/en/2005/tcu-strategic-plan-200506-20092010-4043,1,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,432.0,Tanzania Education Sector Development Programme: Primary Education Development Programme 2007-2011,Tanzania UR,Lower middle income,2006,http://planipolis.iiep.unesco.org/en/2006/tanzania-education-sector-development-programme-primary-education-development-programme-2007,1,0,0.9,,triage,0,0.4,provide sufficient and relevant instructional materials for all pupils to support curriculum requirements strategies,verify,0,0.9,,triage,0,0.9,,triage,1,0.95,prepare in a collaborative manner the development of curriculum and curriculum materials manuals and guidelines for pre primary schools and classes,verify,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,152.0,Zanzibar Education Development Program (ZEDP) 2007-12: Local community study: final draft,Tanzania UR,Lower middle income,2007,http://planipolis.iiep.unesco.org/en/2007/zanzibar-education-development-program-zedp-2007-12-local-community-study-final-draft-5326,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,385.0,Zanzibar Education Development Programme ZEDP 2008/09-2015/16: draft 3,Tanzania UR,Lower middle income,2007,http://planipolis.iiep.unesco.org/en/2007/zanzibar-education-development-programme-zedp-200809-201516-draft-3-5299,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.95,a head start for those children who have participated in a quality pre school programme and a poor start for those without,verify,0,0.9,,triage,0,0.9,,triage,1,0.9,at primary education level there is de worming exercise conducted by the ministry of health and social welfare mohsw,verify
English,nep_counted_llm_rag_full.dta,378.0,Zanzibar Education Situation Analysis 2007: volume 1: main text,Tanzania UR,Lower middle income,2007,http://planipolis.iiep.unesco.org/en/2007/zanzibar-education-situation-analysis-2007-volume-1-main-text-4325,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,390.0,Zanzibar Proposed programs and activities for the Zanzibar Education Development Plan ZEDP 2008-2015: from 12 technical working groups,Tanzania UR,Lower middle income,2007,http://planipolis.iiep.unesco.org/en/2007/zanzibar-proposed-programs-and-activities-zanzibar-education-development-plan-zedp-2008-2015-12,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.9,parenting education in ece targeting pregnant women parents caregivers to stimulate early learning and specialised services for children should be included,verify,1,0.95,the curriculum of pre primary education shall include information communication technology ict integrate hiv aids and gender equality in ece interventions,verify,0,0.9,,triage,0,0.0,,verify_evidence_fail,1,0.9,at primary education level there is de worming exercise conducted by the ministry of health and social welfare,verify
English,nep_counted_llm_rag_full.dta,518.0,Tanzania: Education Sector Development Programme Document 2008-2017: final draft: revised edition: August 2008,Tanzania UR,Lower middle income,2008,http://planipolis.iiep.unesco.org/en/2008/tanzania-education-sector-development-programme-document-2008-2017-final-draft-revised-edition,1,0,0.9,,triage,0,0.9,,triage,0,0.2,promote learner friendly pedagogy pedagogy environment,verify,0,1.0,,triage,1,0.95,introduce pre primary teacher preparation programmes in teacher training colleges ix continuously develop pre primary teachers’ skills,verify,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,108.0,Tanzania Education Sector Development Programme: Secondary Education Development Programme II (July 2010 - June 2015): final draft,Tanzania UR,Lower middle income,2010,http://planipolis.iiep.unesco.org/en/2010/tanzania-education-sector-development-programme-secondary-education-development-programme-ii,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.5,the government was to sponsor 12 000 students joining secondary schools each year and sustain that sponsorship for all the years of their secondary education,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,218.0,Medium Term Strategic Plan 2010/11-2012/13,Tanzania UR,Lower middle income,2011,http://planipolis.iiep.unesco.org/en/2011/medium-term-strategic-plan-201011-201213-5728,1,0,0.9,,triage,0,1.0,,triage,0,0.95,,triage,0,0.9,,triage,1,0.95,in its efforts to improve the quality of education provided at pre primary level and ensure adequate human resources at this level the government has reviewed and incorporated the pre primary education into the grade a teacher training curriculum moevt reviewed and improved curricula and developed guidelines for the establishment and management of pre primary education centres throughout the country,verify,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,90.0,National Strategy for Civic Education,Tanzania UR,Lower middle income,2011,http://planipolis.iiep.unesco.org/en/2011/national-strategy-civic-education-5729,1,0,0.9,,triage,0,0.9,,triage,0,0.3,civic education learners are not at all homogeneous they exhibit differences in orientation to learning age gender level of education economic status experience belief occupation and location as such each group requires specific teaching methods and teaching resources or aids,verify,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,200.0,Adult and non-formal education development plan (ANFEDP) 2012/13 - 2016/17,Tanzania UR,Lower middle income,2012,http://planipolis.iiep.unesco.org/en/2012/adult-and-non-formal-education-development-plan-anfedp-201213-201617-5919,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.95,moevt and csos to develop parenting education materials and guides to provide knowledge and skills to parents to enable them inculcate verbal communication language acquisition skills and competence to babies 0 3 years old at their early years of growth,verify,0,0.9,,triage,1,0.9,ii lgas will sensitize and mobilize the communities to provide learning facilities for out of school children where a primary school is far,verify,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,131.0,Medium Term Strategic Plan 2012/13-2015/16,Tanzania UR,Lower middle income,2012,http://planipolis.iiep.unesco.org/en/2012/medium-term-strategic-plan-201213-201516-5874,1,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,1,0.95,developed parenting education guidelines to strengthen parents’ communication skills and improve language acquisition and competence of children at the early age 0 3 years old,verify,0,0.0,,verify_evidence_fail,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,217.0,Technical and vocational education and training development programme (TVETDP) 2013/2014 - 2017/2018,Tanzania UR,Lower middle income,2013,http://planipolis.iiep.unesco.org/en/2013/technical-and-vocational-education-and-training-development-programme-tvetdp-20132014-20172018,1,0,0.2,career guidance and counseling of learners to promote interests success rates in tvet expertise to implement support mechanism,verify,0,0.0,,verify_evidence_fail,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,0.3,10 provision of incentives to learners in the study fields supporting the core priority areas framework scope and modalities for loans grants scholarships etc,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,469.0,Education Sector Development Plan (2016/17 –2020/21) Tanzania Mainland,Tanzania UR,Lower middle income,2018,http://planipolis.iiep.unesco.org/en/2018/education-sector-development-plan-201617-%E2%80%93202021-tanzania-mainland-6720,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.95,availability of sufficient number and equitable deployment of adequately trained teachers in pre primary classrooms,verify,0,0.0,,verify_evidence_fail,1,0.9,loans grants and scholarships are provided to meriting students from poor rural and marginalized backgrounds,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,400.0,Education sector development plan 2025/26 - 2029/30,Tanzania UR,Lower middle income,2025,http://planipolis.iiep.unesco.org/en/2025/education-sector-development-plan-202526-202930,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.95,table 5 outlines policy strategies for addressing the challenge of quality in pre primary education with expected improvement in learning outcomes,verify,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,201.0,National digital education strategy 2024/25-2029/30,Tanzania UR,Lower middle income,2025,http://planipolis.iiep.unesco.org/en/2025/national-digital-education-strategy-202425-202930,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,1,0.95,the boost primary student learning project aims to improve 61 9 equitable access to quality learning inandpre primary and primary education by providing capacity building in curriculum learning assessment and teacher management as well as leveraging ict to support teachers and classroom teaching as part of this initiative 200 pre primary and primary teachers and 200 school administrators,verify,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,149.0,Synopsis of the National Scheme of Education B.E. 2545-2559 (2002-2016),Thailand,Upper middle income,2003,http://planipolis.iiep.unesco.org/en/2003/synopsis-national-scheme-education-be-2545-2559-2002-2016-6085,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.8,,triage,0,0.3,all children aged 0 5 years will receive pre 1 promotion and support for development and school development programme for readiness preparation,verify,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
